participant_id,prolific_pid,study_id,session_id,experiment_version,is_test,arm,timestamp_utc,elapsed_ms,response_time_ms,trial_index,context_index,trial_in_context,context_color,target_index,target_label,alternatives,target_position,chosen_position,chosen_index,chosen_label,correct,rewarded,points_total,error_disparity,match_shape,match_size,match_orientation,match_hue,navail_shape,navail_size,navail_orientation,navail_hue,advanced_after
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:11.412+00,34864,1434,17,1,3,#4A2C4D,3,square|small|horizontal|blue,"{7,3,10,11}",1,3,11,square|small|horizontal|orange,0,0,8,1,1,1,1,0,3,4,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:13.437+00,36889,1667,18,1,4,#4A2C4D,3,square|small|horizontal|blue,"{14,15,11,3}",3,3,3,square|small|horizontal|blue,1,1,9,0,1,1,1,1,3,4,2,1,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:14.435+00,37888,645,19,1,5,#4A2C4D,3,square|small|horizontal|blue,"{0,1,11,3}",3,3,3,square|small|horizontal|blue,1,1,10,0,1,1,1,1,3,2,4,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:16.395+00,39848,1603,20,1,6,#4A2C4D,3,square|small|horizontal|blue,"{10,3,9,1}",1,1,3,square|small|horizontal|blue,1,0,10,0,1,1,1,1,3,2,4,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:18.931+00,42384,2170,21,1,7,#4A2C4D,3,square|small|horizontal|blue,"{15,3,0,9}",1,1,3,square|small|horizontal|blue,1,1,11,0,1,1,1,1,3,2,3,2,criterion
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:22.196+00,45648,2914,22,2,1,#1E4438,9,square|large|horizontal|orange,"{4,9,1,14}",1,0,4,circle|large|vertical|blue,0,0,11,3,0,1,0,0,2,3,2,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:25.62+00,49072,3061,23,2,2,#1E4438,9,square|large|horizontal|orange,"{9,2,14,13}",0,0,9,square|large|horizontal|orange,1,1,12,0,1,1,1,1,2,2,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:26.635+00,50088,654,24,2,3,#1E4438,9,square|large|horizontal|orange,"{9,4,14,10}",0,0,9,square|large|horizontal|orange,1,1,13,0,1,1,1,1,1,2,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:27.739+00,51192,744,25,2,4,#1E4438,9,square|large|horizontal|orange,"{0,14,15,9}",3,3,9,square|large|horizontal|orange,1,1,14,0,1,1,1,1,2,2,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:28.772+00,52224,670,26,2,5,#1E4438,9,square|large|horizontal|orange,"{14,8,1,9}",3,3,9,square|large|horizontal|orange,1,1,15,0,1,1,1,1,2,3,3,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:29.948+00,53400,819,27,2,6,#1E4438,9,square|large|horizontal|orange,"{14,9,6,12}",1,1,9,square|large|horizontal|orange,1,1,16,0,1,1,1,1,1,2,1,3,criterion
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:33.035+00,56488,2723,28,3,1,#5A3A1E,2,circle|small|horizontal|blue,"{6,15,2,4}",2,2,2,circle|small|horizontal|blue,1,1,17,0,1,1,1,1,3,3,1,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:34.347+00,57800,961,29,3,2,#5A3A1E,2,circle|small|horizontal|blue,"{2,9,8,6}",0,0,2,circle|small|horizontal|blue,1,1,18,0,1,1,1,1,3,2,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:35.307+00,58760,609,30,3,3,#5A3A1E,2,circle|small|horizontal|blue,"{15,2,11,14}",1,1,2,circle|small|horizontal|blue,1,0,18,0,1,1,1,1,2,4,2,1,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:38.363+00,61816,2701,31,3,4,#5A3A1E,2,circle|small|horizontal|blue,"{1,4,2,13}",2,1,4,circle|large|vertical|blue,0,0,18,2,1,0,0,1,2,1,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:39.643+00,63096,922,32,3,5,#5A3A1E,2,circle|small|horizontal|blue,"{1,8,7,2}",3,3,2,circle|small|horizontal|blue,1,0,18,0,1,1,1,1,2,2,3,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:42.388+00,65841,2389,33,3,6,#5A3A1E,2,circle|small|horizontal|blue,"{2,10,3,4}",0,3,4,circle|large|vertical|blue,0,0,18,2,1,0,0,1,3,3,3,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:44.403+00,67856,1664,34,3,7,#5A3A1E,2,circle|small|horizontal|blue,"{15,14,2,13}",2,3,13,square|large|vertical|orange,0,1,19,4,0,0,0,0,2,3,1,1,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:47.436+00,70888,2673,35,3,8,#5A3A1E,2,circle|small|horizontal|blue,"{0,2,8,1}",1,2,8,circle|large|horizontal|orange,0,0,19,2,1,0,1,0,3,1,4,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:51.675+00,75128,3888,36,3,9,#5A3A1E,2,circle|small|horizontal|blue,"{3,12,0,2}",3,1,12,circle|large|vertical|orange,0,1,20,3,1,0,0,0,3,2,3,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:52.772+00,76224,740,37,3,10,#5A3A1E,2,circle|small|horizontal|blue,"{12,9,1,2}",3,0,12,circle|large|vertical|orange,0,1,21,3,1,0,0,0,2,1,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:53.98+00,77432,858,38,3,11,#5A3A1E,2,circle|small|horizontal|blue,"{5,15,14,2}",3,2,14,circle|small|vertical|orange,0,0,21,2,1,1,0,0,2,3,1,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:55.644+00,79096,1309,39,3,12,#5A3A1E,2,circle|small|horizontal|blue,"{7,9,2,13}",2,3,13,square|large|vertical|orange,0,0,21,4,0,0,0,0,1,2,2,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:57.403+00,80856,1406,40,3,13,#5A3A1E,2,circle|small|horizontal|blue,"{12,14,2,15}",2,0,12,circle|large|vertical|orange,0,1,22,3,1,0,0,0,3,3,1,1,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:59.316+00,82768,1562,41,3,14,#5A3A1E,2,circle|small|horizontal|blue,"{15,0,2,4}",2,3,4,circle|large|vertical|blue,0,0,22,2,1,0,0,1,3,2,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:01.556+00,85008,1878,42,3,15,#5A3A1E,2,circle|small|horizontal|blue,"{2,8,3,13}",0,1,8,circle|large|horizontal|orange,0,1,23,2,1,0,1,0,2,2,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:02.507+00,85960,595,43,3,16,#5A3A1E,2,circle|small|horizontal|blue,"{2,10,7,6}",0,1,10,circle|small|horizontal|orange,0,0,23,1,1,1,1,0,3,4,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:05.188+00,88640,2323,44,3,17,#5A3A1E,2,circle|small|horizontal|blue,"{0,2,15,11}",1,3,11,square|small|horizontal|orange,0,1,24,2,0,1,1,0,2,3,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:06.691+00,90144,1149,45,3,18,#5A3A1E,2,circle|small|horizontal|blue,"{9,2,14,4}",1,0,9,square|large|horizontal|orange,0,0,24,3,0,0,1,0,3,2,2,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:09.444+00,92896,2402,46,3,19,#5A3A1E,2,circle|small|horizontal|blue,"{0,14,6,2}",3,0,0,circle|large|horizontal|blue,0,0,24,1,1,0,1,1,4,3,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:11.348+00,94801,1553,47,3,20,#5A3A1E,2,circle|small|horizontal|blue,"{2,10,4,6}",0,3,6,circle|small|vertical|blue,0,1,25,1,1,1,0,1,4,3,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:12.403+00,95856,691,48,3,21,#5A3A1E,2,circle|small|horizontal|blue,"{5,1,2,6}",2,3,6,circle|small|vertical|blue,0,1,26,1,1,1,0,1,2,2,2,4,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:13.604+00,97056,847,49,3,22,#5A3A1E,2,circle|small|horizontal|blue,"{2,8,6,3}",0,2,6,circle|small|vertical|blue,0,0,26,1,1,1,0,1,3,3,3,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:15.708+00,99161,1752,50,3,23,#5A3A1E,2,circle|small|horizontal|blue,"{2,4,12,5}",0,1,4,circle|large|vertical|blue,0,1,27,2,1,0,0,1,3,1,1,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:17.236+00,100688,1172,51,3,24,#5A3A1E,2,circle|small|horizontal|blue,"{1,11,2,6}",2,3,6,circle|small|vertical|blue,0,0,27,1,1,1,0,1,2,3,3,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:18.459+00,101912,869,52,3,25,#5A3A1E,2,circle|small|horizontal|blue,"{2,0,10,8}",0,1,0,circle|large|horizontal|blue,0,0,27,1,1,0,1,1,4,2,4,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:20.244+00,103697,1419,53,3,26,#5A3A1E,2,circle|small|horizontal|blue,"{0,3,9,2}",3,3,2,circle|small|horizontal|blue,1,1,28,0,1,1,1,1,2,2,4,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:21.403+00,104856,802,54,3,27,#5A3A1E,2,circle|small|horizontal|blue,"{1,2,10,15}",1,1,2,circle|small|horizontal|blue,1,1,29,0,1,1,1,1,2,3,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:23.276+00,106729,1521,55,3,28,#5A3A1E,2,circle|small|horizontal|blue,"{9,11,5,2}",3,3,2,circle|small|horizontal|blue,1,1,30,0,1,1,1,1,1,2,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:25.22+00,108673,1588,56,3,29,#5A3A1E,2,circle|small|horizontal|blue,"{15,2,7,5}",1,1,2,circle|small|horizontal|blue,1,1,31,0,1,1,1,1,1,3,1,3,criterion
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:27.236+00,110688,1652,57,4,1,#3B2E5A,12,circle|large|vertical|orange,"{6,11,12,8}",2,0,6,circle|small|vertical|blue,0,0,31,2,1,0,1,0,3,2,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:30.036+00,113488,2441,58,4,2,#3B2E5A,12,circle|large|vertical|orange,"{14,0,12,8}",2,2,12,circle|large|vertical|orange,1,1,32,0,1,1,1,1,4,3,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:31.195+00,114648,805,59,4,3,#3B2E5A,12,circle|large|vertical|orange,"{9,3,13,12}",3,3,12,circle|large|vertical|orange,1,1,33,0,1,1,1,1,1,3,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:32.252+00,115704,697,60,4,4,#3B2E5A,12,circle|large|vertical|orange,"{15,12,13,2}",1,1,12,circle|large|vertical|orange,1,0,33,0,1,1,1,1,2,2,3,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:37.317+00,120769,4703,61,4,5,#3B2E5A,12,circle|large|vertical|orange,"{7,12,14,4}",1,3,4,circle|large|vertical|blue,0,0,33,1,1,1,1,0,3,2,4,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:39.372+00,122824,1705,62,4,6,#3B2E5A,12,circle|large|vertical|orange,"{15,12,2,10}",1,0,15,square|small|vertical|orange,0,1,34,2,0,0,1,1,3,1,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:43.46+00,126912,3729,63,4,7,#3B2E5A,12,circle|large|vertical|orange,"{4,12,3,1}",1,1,12,circle|large|vertical|orange,1,1,35,0,1,1,1,1,2,3,2,1,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:45.355+00,128808,1543,64,4,8,#3B2E5A,12,circle|large|vertical|orange,"{8,3,12,6}",2,3,6,circle|small|vertical|blue,0,1,36,2,1,0,1,0,3,2,2,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:47.011+00,130464,1291,65,4,9,#3B2E5A,12,circle|large|vertical|orange,"{10,2,7,12}",3,2,7,square|small|vertical|blue,0,0,36,3,0,0,1,0,3,1,2,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:48.595+00,132048,1227,66,4,10,#3B2E5A,12,circle|large|vertical|orange,"{5,8,7,12}",3,1,8,circle|large|horizontal|orange,0,0,36,1,1,1,0,1,2,3,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:49.675+00,133128,716,67,4,11,#3B2E5A,12,circle|large|vertical|orange,"{12,6,3,14}",0,3,14,circle|small|vertical|orange,0,1,37,1,1,0,1,1,3,1,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:50.795+00,134248,762,68,4,12,#3B2E5A,12,circle|large|vertical|orange,"{7,2,14,12}",3,2,14,circle|small|vertical|orange,0,1,38,1,1,0,1,1,3,1,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:53.668+00,137120,2521,69,4,13,#3B2E5A,12,circle|large|vertical|orange,"{3,4,12,2}",2,2,12,circle|large|vertical|orange,1,1,39,0,1,1,1,1,3,2,2,1,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:56.38+00,139832,2357,70,4,14,#3B2E5A,12,circle|large|vertical|orange,"{0,12,15,9}",1,2,15,square|small|vertical|orange,0,0,39,2,0,0,1,1,2,3,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:58.044+00,141497,1306,71,4,15,#3B2E5A,12,circle|large|vertical|orange,"{5,7,11,12}",3,3,12,circle|large|vertical|orange,1,1,40,0,1,1,1,1,1,2,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:58.9+00,142352,496,72,4,16,#3B2E5A,12,circle|large|vertical|orange,"{5,6,8,12}",3,3,12,circle|large|vertical|orange,1,1,41,0,1,1,1,1,3,3,3,2,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:44:59.94+00,143392,674,73,4,17,#3B2E5A,12,circle|large|vertical|orange,"{1,3,12,6}",2,2,12,circle|large|vertical|orange,1,1,42,0,1,1,1,1,2,2,2,1,criterion
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:01.323+00,144776,1030,74,5,1,#14434A,5,square|large|vertical|blue,"{13,3,2,5}",3,0,13,square|large|vertical|orange,0,0,42,1,1,1,1,0,3,2,2,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:03.252+00,146704,1575,75,5,2,#14434A,5,square|large|vertical|blue,"{3,4,5,15}",2,2,5,square|large|vertical|blue,1,1,43,0,1,1,1,1,3,2,3,3,
69e8ee688a0ce9cb3916937d,69e8ee688a0ce9cb3916937d,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69e8ee688a0ce9cb3916937d::probabilistic::13bxm9gz,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:04.164+00,147616,559,76,5,3,#14434A,5,square|large|vertical|blue,"{3,9,5,1}",2,2,5,square|large|vertical|blue,1,1,44,0,1,1,1,1,4,3,1,3,
